review_id,review_text,rating,rating_text
en_0582830,"Love this so much

Very good quality. So cheap!!",4,4
en_0980539,"Lousy connection

Lasted one day, doesnt stay connected. Tried to balance it to charge ..nothing worked....",0,0
en_0110092,"A slimy mess

The sandwich tasted like a slimy mess. I returned it",0,0
en_0990167,"It smelled REALLY good - it was kind of like a hairspray

It smelled REALLY good - it was kind of like a hairspray, too - it held my style well. But as far as the sparkle, it's TOO subtle. I used it on 3 different occasions where I went out and about and not ONE person noticed :( I'd buy it again just for the smell, though :)",2,2
en_0696117,"Love bulk

I was impressed that I could purchase this in a large qty and have it delivered to me so quickly. Already made several batches of bath bombs and they fizz perfectly. I was surprised however when the bucket arrived not in a box. No cracks and the seal wasn't broken. Thank goodness.",3,3
en_0028249,"Broken capsules

I have been using this product throughout my pregnancy and I am still taking them. I have never had a problem until my last delivery.Many of the capsules were broken and the bottom of the bottle was filled with powder.There are only 30 capsules, and to have at least 5 broken is unacceptable. I have always ordered them from Amazon, but I am thinking of ordering elsewhere after seeing so many of the same complaints. Very disappointed.",1,1
en_0108537,"Don't buy this phone.

This phone is not worth the money. It continually ignores calls without letting the caller know someone tried calling. We have had to call tech support multiple times. . Very frustrating. I tried contacting seller through Amazon but we missed our window for return,exchange by a week, even though our problems started before that. Every time this happens, we must call and have tech reset the inside codes, This is very time consuming. Another issue is that the phone won't receive group chats or pictures. I was hoping for an exchange and that this was just a fluke phone but I couldn't make that happen as there is no way to contact the seller, I was stuck.",0,0
en_0175265,"Reaches out and fixes the problem

Great company no complaints order the kit but a few arrived almost empty from shipping it was leaking everywhere. Seller reached out to see how everything went explained and Checked the mail there was a replacement there HIGHLY RECOMMENDED",4,4
en_0612049,"The product was not very durable and one shoe was ...

The product was not very durable and one shoe was too small and kept slipping off of her foot. Returned package but did not receive refund.",1,1
en_0092487,"True to size according to my girlfriend

My girlfriend liked the bra. She said it fit well and was made of good quality material. The bra doesn't work for some of her dresses. She complained that it was not enough coverage and push but she is petite. She preferred the stick on U bra but still uses this bra all the time.",3,3
en_0649506,"Works great

Some times the screen gets a little foggy and hard to read.",3,3
en_0774966,"I am pleased with the comforter

I am pleased with the comforter, good quality, bright and colorful just like the picture. It's a bit pricey would have been more worth it had it come with a pillow case. But my daughter loves it.",3,3
en_0745268,"Good

Overall I think this will be a good product. Haven't used it outside yet but I bought two because I have twins. A lot of plastic so I hope it is study and doesn't break easily. We shall see. Kids are pretty rough with things. Has a radio which my kids will love. Assembly was easy until we got to the steering wheel. The holes wouldn't line up at all. I cried it was so frustrating. With some scrapping of the plastic on the wheel we finally got it to work (took over 30 minutes on the wheel and a lot of swearing). My kids will love it so it is worth it!",3,3
en_0514917,"Fake

I received a bootleg version of these. Not even with a Dr Scholl label or box.",0,0
en_0074205,"The book is good. I just get bored

The book is good. I just get bored. It doesn't keep my mind busy like it is suppose to. If you really don't like to color then don't get adult coloring.",3,3
en_0837706,"Fleas still roaming near collar

The fleas are still hanging out near my cats collar. Seems like the product is not working as promised or I might got a defect collar.",1,1
en_0409664,"Broken vials.

I was so excited when I ordered this set I didn’t even care that it could not be returned. However when I received the package I was upset to find at least one of the vials completely broken and a couple cracked, with small pieces of glass in the box. I wish it would have been shipped with better padding or any padding lining the box. Unfortunately I can return this an get a new one worth my money, but I plan to make full use of the undamaged oils.",1,1
en_0142314,"Four Stars

Good stuff but irritates my scalp.",3,3
en_0301775,"Breaks easily

Quality is not good at all and it bends easily then breaks .... not worth buying",1,1
en_0254685,"Three Stars

I need a video tutorial lol it was hard to get on",2,2
en_0905666,"Meh..

I must have gotten this one free. Since I love historical novels I thought I would like it but not so much. Probably the strangest book I have read in a very long time.",1,1
en_0982259,"Looks nice, but

Doesn't hold on well",2,2
en_0856796,"Superb historical read

Exceptionally enjoyable story of two artists and a painting that intertwined between their lives. Very beautifully written and a real page turner.",4,4
en_0897960,"Is this the best value buy?

Have seen it cheaper at the store otherwise it's a good product",3,3
en_0793141,"Just okay

Not crazy about the material. Very see through",2,2
en_0162315,"It’s okay

It’s okay. I wouldn’t buy again. The quality of the hair is sorta cheap. It sheds a lot.",2,2
en_0915037,"Great gift or for yourself!

Gorgeous! I bought as a gift but want some for me too!!!",4,4
en_0561223,"Not working.

This is the second time that I have tried this product. It is easy to apply but does not seem to work for me.",1,1
en_0578018,"GOOD KEYBOARD, LOUSY CASE

I PURCHASED THIS BECAUSE I HAD A FINITE CASE AND KEYBOARD FOR MY GALAXY TAB S2 THAT I REALLY LIKED BUT WAS STOLEN BY A LYFT DRIVER. SO I THOUGHT THAT THE FINITE CASE FOR THE TAB S3 WOULD BE THE SAME. INSTEAD I FIND IT USELESS. IT WAS EASY TO ADJUST THE S2 FINITE SO THAT IT REMAINED ERECT BECAUSE IT USED A FOLDING BACK AS AN EASEL. HOWEVER, THE S3 FINITE USES A SMALL FLAP TO SUPPORT THE S3 AND THE FLAP DOES NOT PROVIDE ANY SUPPORT WHATSOEVER. IT COLLAPSES ALMOST INSTANTLY IF THE CASE MOVES AND DOES NOT FUNCTION AS AN EASEL. THE ONLY THING I LIKE ABOUT IT IS THE KEYBOARD WHICH IS THE SAME AS I HAD FOR THE S2. WHERE MY MISTAKE IS THAT FINITE DOES PUT OUT THE SAME CASE AS THE ONE I HAD BUT I ONLY FOUND IT AFTER I RECEIVED THIS CASE. THAT CASE ALLOWS FOR A MULTI-ANGLE VIEW WHEREAS THIS ONE ONLY PERMITS ONE VIEW.",1,1
en_0400119,"very cute but arrived bent

The posts arrived bent and I went out of town for a few weeks and did not contact the seller. They were very lightweight and I still tried to wear them. I lost one within the first week and I am sure it was because the posts were so bent that the back did not stay on.",2,2
en_0823383,"One Star

Part two disc for the third movie is defective and does not play. How do I get it replaced?",0,0
en_0858486,"This book is a really great.

This book is a really great. I love this book.I get this book to see its beguiling title so I basically entire analyzing now so I found that the book is a brilliant intriguing. Recommended for all.",4,4
en_0001316,"Two Stars

This was cheesy and a boring.",1,1
en_0221266,"Interesting

Good read. Took a little to get going but the way the author brings you full circle kept the book moving.",4,4
en_0812912,"Liquid with sparkles

Nice but not what i espected.is just some liquid with sparkles.The smell is nice by the way",1,1
en_0443887,"Nothing Special

I was expecting more from a toy so well liked and at this price point, but my daughter doesn't really dig it (she is 5 months now, so maybe that day is still to come). She has a non reaction and other toys get her much more excited. Its not poorly made or anything, but I haven't found it to inspire much interaction.",1,1
en_0654386,"Fantastic read!

A homerun for Christy Barrett. This series is addictive.",3,3
en_0250859,"Awesome with high quality detail

This ring is quite a surprise in the quality of craftsmanship And detail.",4,4
en_0063557,"Three Stars

After using for a little while would cause me to itch",2,2
en_0831402,"Gas attack

Gave me rather painful gas",1,1
en_0032096,"Decent

Pops of easily if pulled from under the unit. A bit flimsy.",2,2
en_0208610,"Takes a lot of time

If you have time to spend doing this for like 3 hours for each full leg buy it if not don't waste your money",1,1
en_0261721,"Worthless app on Kindle Fire 7

This is nothing like the Happy Color I have on my phone. Was hoping to use on Kindle to see numbers better but there is a kinda grid background that makes anything hard to see. Bummer for sight-impaired people.",0,0
en_0793731,"... or expired because it would leave my hair smelling like wet rag

The shampoo looked to be original and left my hair soft but conditioner was either fake or expired because it would leave my hair smelling like wet rag. Had to return and thankfully Amazon gave me a full refund.",1,1
en_0282596,"Not for all types of sensitive skin

I typically get simple face wipes with cucumber, or similar products. I have both sensitive skin and dry skin. I found these wipes to be very astringent, and honestly they kind of burn me around my eyes/the most delicate skin. They were also drying. Would not buy them again. Pretty much scent free though.",1,1
en_0278461,"Love this product

Love this product, this charge bit was a kinda strange but after watching a YouTube version, so got a hang of it. Because this is no port(it is a waterproof so there can’t be an opening) you think you are break it by inserting the charger prong thing but if you push it a bit further the red light indicating that it’s charging will turn on.",4,4
en_0955721,"Broke while installing

Great mirrors I got the driver side on no problem but on the passenger side for the street bob the mirror bolt is shared with the turn signal and when I was screwing the turn signal adaptor back on the bolt coming from the mirror sheared right off! Not great quality :-/",1,1
en_0726913,"Doesn't get of stuck on stuff

I was excited to receive this but, it took over a month or so to get & it doesn't get of anything that is even somewhat stuck on dishes or pans otherwise it's good.",1,1
en_0801890,"Batter Life Disappointing

Product must have been old. First battery only lasted about 4 months. Recently installed the 2nd one and will see how long it lasts. Will buy from a different supplier next time.",2,2
en_0439685,"... a 5 star i they did not crumble so easily.

These would be a 5 star i they did not crumble so easily.",1,1
en_0232681,"Disappointed

I received a different type of candy than shown, but it is still in the shape of pacifiers. Plus I did not receive a “bonus item”. Will not order again as it is falsely advertised and not the type of candy I wanted.",0,0
en_0085743,"Cheap but already leaked

I was so happy to get the brushes but they already leaked after using for two weeks. 😭",1,1
en_0539616,"Too small for galaxy j7 crown

Very easy to install. Although its about an eight inch too small on each side. I have a galaxy j7 crown",1,1
en_0890240,"I was just disappointed and there was no way to order the right ...

There was no xlarge option so I had to return the Large one I had ordered. I was just disappointed and there was no way to order the right fit!!! I had ordered it as a worthy present for a loved one!!! Shucks!!!",3,3
en_0428995,"Would like to exchange please. Khaki or desert sand. Please

It wasn’t the right color. Will ship back and would like a khaki color. Will that be something you can do?",1,1
en_0819087,"Mixed Review

This collection is a mixed bag. Some are great--they resonate with you until you close the back cover. Some are trivial, some are nothing more than a list of complaints, some are just poorly written. I'd say there are about five decent essays in here. The rest is garbage.",2,2
en_0500687,"Durable and stylish too

Plenty of storage space and compartments",4,4
en_0138131,"One worked fine and I like being able to power the Fire ...

I only gave this 3 starts because.........I bought 2 of these. One worked fine and I like being able to power the Fire Stick from the UBS port right off the TV. However, the second one did not work. Must have been a problem with it's power supply because it constantly turned on and off.",2,2
en_0467936,"Wtf

Wrong artist inside sealed box?..............",0,0
en_0002280,"Good base sound.

Overall a great product. However, no indication as to length of time battery will run out except near ending with voice message.",4,4
en_0708283,"Really? Interesting wallpaper?

Purchased this, downloaded twice and installed twice. Tried to search and see said beauty only to be told there is nothing available. Very disappointed.",0,0
en_0764836,"Say Goodbye neck pain !

I give it 5 stars !!. I love the Heated massage balls. It feels like a round fist grinding away at your neck. I use it all the time. Turns off after 10 mins.",4,4
en_0470730,"Four Stars

I like it alot, but it's super tight!",3,3
en_0352643,"Very quiet.

We use it in our RV. It does a really good job.",4,4
en_0359309,"Ok

Doesn’t dim..only on and off. Bent",2,2
en_0433361,"IT works.

Use this product for my basement surround sound,and all is now well.",4,4
en_0587617,"So hydrating

I love using this moisturizer every night. My face feels so soft and hydrated the entire next day. I dont know about the wrinkles yet, it's a little too early to tell if they will minimize or not. I feel a slight sting after applying but to me that is a good sting, I know it's working. A little goes a very long way. I have been using it for about a week now and I can tell a huge difference in how moisturized my face is. I highly recommend this night cream",4,4
en_0180376,"Basic Shop rags

Leave red fuzzies on pretty much everything you wipe with them. Great as nearly disposable rags.",2,2
en_0875570,"Good book!!!

Was I particularly slap-happy tonight, or was this actually the funniest book I've read in a long time? (I'm leaning toward the latter, but I guess we'll see...) And if so, that's really saying something, because I've read some hilarious books by some very funny authors recently.",4,4
en_0475939,"Get one size up

Fits a lil snug but it looks great.",4,4
en_0671868,"Four Stars

fits good and just as descibed",3,3
en_0348650,"Five Stars

They do the job and they appear to be of decent quality.",3,3
en_0707568,"DOES NOT FIT

Do not believe the good reviews. Have bought many MANY of these filter. This one does not fit and leaks.",0,0
en_0506448,"Looks like I have a spider friend in my shade, but it’s just gunk.

First of all let me tell you the lamps are beautiful, I love the look, I love there is a USB port so we can charge our phones. You won’t get a fast charge but you will get a steady slow charge, which is good enough when you are sitting next to your phone anyway. My problem is I got one shade with some junk stuck between the layers, directly opposite of the seam on the shade, so it isn’t easily hidden, because you either get seam or what looks like a spider, to look at. Only really noticeable when light isnt on, or you know it’s there, and you think what the heck is that? (Because you think spider!) I’d like to state again the lamps are a beautiful addition to our room. Ports work lamp can be on or off, just a non spider looking friend in one shade. You probably won’t have that problem with yours.",2,2
en_0751918,"Three Stars

Afraid they will swallow in one bite",2,2
en_0249667,"Not 25 mm as described!!!

I would give these less than 1 star if I was able! These are not 25 mm rounds! These are 18 mm rounds. The product description is not true and now I am 2 days behind again thanks to misleading amazon descriptions",0,0
en_0725958,"it was ok

The material was lighter than expected and it was in fact a little larger, I ordered a medium and I should have ordered a small for my 8 year old. He's tall so was hoping it would fit better..on the positive side he can use it thru this coming fall/winter.",2,2
en_0596019,"When ordering this product or at the bottom and the top and make sure they match

The top cover did not match the bottom cover causing it to have a major league and not work",1,1
en_0560046,"Best fake banana I've ever purchased

Much better quality than I expected or paid for. It is slow rising and very pleasing to squish, mine was kind of scented like a banana mixed with a rubber factory kind of smell. It's a little wrinkled from getting packaged which isn't going away and there's a piece of hard plastic sticking out of the side.",3,3
en_0967219,"Not sturdy enough - EDIT - it's great! OOOPS!

Silly me didn't realize that you could adjust the bottom as well! Once I did that it was great! Customer service with this company was also phenomenal as well! I almost returned it, but they reached out to me and helped me fix the issue! It's great now! I'm not sure what's going on. I've had it for about a month now and at first I liked it but now every time I put my phone in, it falls off. It's like it's too heavy or not sturdy enough to hold the weight on the top half. I have to put it in upside down for it to work. Didn't really hold up well for me.",3,3
en_0743979,"OK

BETTER OFF BUYING IN BULK. MR.B",3,3
en_0341050,"Heavy, sturdy good looking

Would have been 5 star but the adhesive they use on the label was impossible for me to get fully removed I love this thing, it is a great quality board. I needed a smaller board to go with my big one. This is a perfect compliment to the large one I have When I replace that large board,l I will be looking to this company for its replacement",3,3
en_0826109,"Didn't work for me!

These don't work worth a flip. Impossible to attach, and if you CAN manage, they pop right off. Waste of money.",0,0
en_0232966,"It’s very comfortable and super soft

This mattress pad fits my bed perfectly. It’s very comfortable and super soft.I’m very happy with my purchase. The product is totally worth the price.",3,3
en_0887547,"Waste of money

Don't buy it. The needles are so tiny. The jewelry didn't fit for transition into the nose. A royal pain in the a**.",0,0
en_0348864,"Gets worse the more you use it.

UPDATE: This thing is quickly turning into trash. The sound cuts out after only a few minutes of use. So along with having to reconnect every single time I turn the TV on, it barely works. Like I said below, the distance from the HAVIT and my speaker is less than 15 feet from each other. Looks like it's time to find a different product. I use this on my TV to connect to a bluetooth speaker. The distance between the TV/havit and the speaker is less than 15 feet. Most days it works great. Some days the sound skips. I do love that there is absolutely NO delay so the sound and picture are always in sync. I do NOT love the fact that I have to reconnect my TV/havit to the speaker every time I turn the devices on. I use the bluetooth speaker instead of the speakers on my TV because the TV speakers are BEHIND the TV so it makes hearing what's on nearly impossible unless the volume is up all the way. Having the bluetooth speaker close to where I'm sitting is great because I don't have to blast the sound. I just wish I didn't have to reconnect it every time.",0,0
en_0886361,"Great for beginners

First fpv quad. Great combo for learning to fly.",3,3
en_0870665,"Soft and comfy

Soft and my daughter seems very comfortable in them",4,4
en_0121405,"Perfect!

Used the bundles as clip in extensions and matched my hair perfectly! Will be ordering again. ❤️",4,4
en_0272591,"Great quality...

Excellent quality at a great price. Fit perfectly!",4,4
en_0865363,"Pill and look bad after the first few washes

These leggings are soft and opaque enough to wear under tunics. They are warm and fit well. But the problems start after about 3-4 washes (I only air dried). They pill something awful and look gross. Hair and fuzz start to stick to them. Throwing them away now, too costly for leggings that only look good the first few wears and now it’s too late for me to return them.",1,1
en_0413909,"Good, basic

Good, basic. But I didn't know it was going to be such heavy paper. Don't know how to get a lighter version.",3,3
en_0466421,"A long journey-

This true story of a family fleeing from war in their beloved country to a safe haven in India has its ups and downs. True bravery and trust are displayed as the family faces hardships and long periods of separation.",2,2
en_0937848,"Disappointing app 😔

I wanted to enjoy this app but always running into advertisements. I deleted.",0,0
en_0353594,"Knock off

These are NOT real Naked eye shadow. They are a poor quality knockoff",0,0
en_0449810,"Good quality

This is a good little microwave, small foot print and good power. We like the quick touch cook time feature and the power levels appear accurate.",3,3
en_0761709,"One Star

In Photo is nice but in real is ugly.",0,0
en_0976421,"can anyone help? :) :)

today,i switched on my PC and there is a message ""An operating system wasnt found."" entered in BIOS and there is not anymore identified any SSD. worked around 30-35 hours. i am outside of U.S. so i couldn't get any real support. before there were never problems with Amazon.",1,1
en_0865124,"Selling of out-of-stock item.

Amazon Prime customer since 2011. Purchased this item over a week ago with next day shipping instead of doing the free shipping route and has yet to arrive. They have continued to sell this item twice now even though they are out-of-stock leaving people back ordered instead of filling wait-orders. Do not purchase this item or you will be stuck in limbo with a hole in your pocket.",0,0
en_0669096,"Item returned... need I say more.

Did not worked for me",1,1
en_0736166,"Pros and Cons of an adhesive Bra

The inescapable problem with adhesive bras is that if you plan on wearing them all day it might get a little sweaty. When it gets sweaty, the adhesive can't stick anymore. Fortunately it's not a huge enough problem, just be aware that you may have to remove it, clean it off and reapply in the middle of the day or else risk realizing your bra is suddenly floating around in your shirt and not stuck to you anymore. That being said, the Bra fit fine, it was simple to apply and use. It does provide some support, but if you are a 34C or lower expect results like the model picture you might need to keep looking. I would recommend this product to others simply because it is an affordable strapless backless option and not a bad product. I have owned two before this one, and I have worn this one twice. It works fine.",3,3
en_0093996,"Wouldn’t buy these again.

Some of these waterers are just too large at the bottom & the water just guzzles out. I’ve had others that work much better.",1,1
en_0536302,"Looks good keeps him warm when it’s cold outside

My wife loves how my yorkie puppy looks in this sweater. Keeps him warm when it’s cold outside.",4,4
en_0087734,"The correct part OEM Specs!!

OEM Denso part..... Don't waste your time buying the cheaper so-called exact replacement sensor....The difference between this sensor and the cheaper ones is .....This part uses a ""wideband"" range and the cheaper sensors use a ""narrow band"" range.... Honda's need the wideband range to read and operate properly.... Sensor came shipped on time and in the Denso OEM packaging. 👍",4,4
en_0971793,"It’s not bad for the price but have it has a dent ...

It’s not bad for the price but have it has a dent in the middle of bra and the straps are lose and everything",2,2
en_0493127,"Base looks nothing like what you receive

I really liked the photo for the listing of this lamp. What I got is quite different in my opinion. The base for this globe is not tapered as seen in the photo. Additionally, the paint is more matt brown than the glossy dark brown. There is also a very pronounced copper colored striped on the one I received. It's really not that difficult to take a decent pic of the item you are sending! The globe looks great (the main reason I bought this light). Will have to think about sending back as what was sent is not as elegant looking as what's pictured.",1,1
en_0024717,"Boxy

Cute print. Shorter torso than expected making it appear boxy",1,1
en_0189216,"Waste of money for me as it will not work ...

This package of paper appears to have a tea stained look online. After receiving, its more of a pink or rose color with a lot of scroll design to it! Waste of money for me as it will not work for what I had intended it for. Bummed.",0,0
en_0368371,"Five Stars

Works as advertised.",4,4
en_0042247,"Horrible and Cheap!

The only good thing about this case is it looks GREAT! The plastic is cheap and continues to crack daily. The magnet on the back does not stay grounded but comes up with the other piece... But ""YOU GET WHAT YOU PAY FOR.""",1,1
en_0447338,"Not as bright as photo

Faded not as red as pictured (red with white snowflake backdrop). Spend more money for a better backdrop",1,1
en_0327829,":-)

What's to say really. They work well, arrived on time.",4,4
en_0438990,"BINDING IS TERRIBLE

The AMA uses metal wires on this which they do not do on their ICD Manual. As a result within less than ten days the holes at the bottom and top were tearing with their thin paper. This is a lot of money for a manual that begins falling apart when you use it. As bond it is a defective product. I had to search and pay for a plastic binding coil and will now have to pay for someone to insert it. There is no sense in this when the AMA could use the same coil it does on its other manuals.",0,0
en_0787528,"Pretty Decent

It provided a variety of embroidery floss and I love it! What I dislike about this product is that there should be more beads and colors for this. It makes your bracelets very limited. Overall I’ll give it a solid 4 stars out of 5",3,3
en_0479028,"Bland and dry

I was so excited for these, but I can't get past the texture or taste. They taste like lemon flavored dirt, and they are so unbelievably dry.",1,1
en_0870262,"after reading the extra extra fine print in noticed that it said that balls weren’t ...

I wish you would have said it didn’t come with balls, after reading the extra extra fine print in noticed that it said that balls weren’t included",1,1
en_0616635,"Camera work is terrible

Mozart is not in dispute. He and his life were rare supremacy. Unfortunately, the direction and camera work of this film is insulting to Mozart.",0,0
en_0872827,"Wasted my money!

Bought these thinking I would get the same sound quality as the ones that came with my phone. They were horrible!",0,0
en_0891059,"One Star

Never arrived in time, even though I am a prime member it took way longer",0,0
en_0958855,"Cuddle robe!

Nice and thick, comfy.",3,3
en_0103956,"It’s alright

The headband is tight enough but the stocking is a little loose on my head even when I pull it all the way down",2,2
en_0278839,"Great sock!

Bought it as a gift and Mom thought it was perfect",4,4
en_0132976,"Roll comes off handle. Won’t buy again.

These are awful. The roll comes off the handle every time I use it. They’re very sticky but I feel like I change the roll more often than the other kinds I’ve used before.",0,0
en_0501646,"Disappointed. Sent back after opening

Disappointed. Sent back after opening. Missing the screw in part that goes into tree and 1 broken bow on extension. Need to have better quality control. I loved the design and would love to have one. Don't think I'll spend the $40 bucks to get one. Maybe Hawk will send me a good one for FREE, Ha ha, LOL, Right !!!!!",1,1
en_0027519,"Two Stars

These frames are very cheaply made and came with a crack on mine",1,1
en_0158796,"this really works!

Favorite non-toxic deodorant that actually works! While some of the homemade pastes I have tried do the trick, application is sticky and messy. Also, sometimes the paste formulation causes minor irritation in my armpits. And most of the natural deodorant sticks I've tried have not been to my liking. This smells great, rolls on easily, no sticky or white residue, and keeps me smelling pretty fresh. If it is an extra stressful or rigorous day (full on hike), a little BO might break through, but for a regular day this stuff keeps me smelling clean.",3,3
en_0830932,"Good

I only got 2 bags not 3. Haven’t wash yet. Do like product.",2,2
en_0663494,"The book is helpful enough, but in the practice ...

The book is helpful enough, but in the practice sections at the end of each chapter, it asks you to solve problems using formulas and jargon that it didn't go over in the chapter being tested. This makes these exams incredibly frustrating and takes away from the overall experience of studying since you become overly occupied with these problems, causing you to lose sight of the others. The book is relatively cheap so I guess you get what you pay for in this regard.",1,1
en_0455798,"Try for yourself and go with your experience...not the naysayers!!

Omg! We love this machine. We hear a lot of unfavorable reviews but we will go with our own experiences and beliefs. It works!",4,4
en_0152544,"This will absolutely not replace a home theater. Old enough to party though for sure.

When using these together they actually some surprisingly well for how tiny the speakers look.",3,3
en_0254667,"Most interesting book of secrets of WWII

This bool was very well written of the secret ""war"" of Great Britain & U.S before & during WWII. Some of the events were not known for 50 years after the war over & some events were told in the last few years. It is possible that the WAR against the Axis powers would not have been won without ""Intrepid"" & his vast network of volunteers. The OSS was formed during this time & two years after the WAR ended, the CIA was formed!",4,4
en_0763308,"Nice knife for the money

great for the price!",4,4
en_0930754,"Hinge wears out after 6 months

I bought this in March 2019. I opened it and closed it an average of twice per day. Six months later, the hinge has worn out and the case will no longer stay closed.",0,0
en_0521816,"Great product.

Best I've used. The draw ring makes closing easy and secure. Ring at closed end makes hanging horizontal safe and easy. Better than more expensive Texas Hay net.",4,4
en_0156759,"Plastic? Bird food????

It looks like it's actually made of plastic--very shiny. It tastes like bird food... or rather how I imagine it would taste. However, it is crunchy. It is very low carb-about 1 net carb per 10 crackers.",0,0
en_0426061,"Not durable

This is the first gaming chair I have owned where the legs don't last. I had one leg break off a day ago and now another one has broken. Time to get a different brand of gaming chair.",1,1
en_0784932,"Interesting twists and turns

Was a good read. Gives an American a glimpse of British life. Had lots of terms and phrases that we don't use, but could easily figure out. The dry sense of humor was very appealing to me.",3,3
en_0898114,"Finally a Cordless Vacuum that Works Great!

I love this. I've had several cordless vacuums over the years and this by far is the best. Picks up just about everything, including cat hairs. Easy to empty as well. Hand vacuum is easy to remove and put back.",4,4
en_0825339,"Works fine on larger steel blades

The magnet should be stronger as some stainless steel knives are not attractive to the guide. Needs a better blade guide",2,2
en_0548660,"Fun Game Selections

Enjoyed playing. Sometimes it is difficult to win. Still fun though.",3,3
en_0340623,"There is no size adjustments, had to hold down with bobby pins

It is what it is for the price.",1,1
en_0497976,"Does not leave room for tempered glass protector

Awesome case, but it does NOT leave enough room for a tempered glass screen protector. It is barely too invasive, lifting up the screen protector making it so that the phone doesn't register touches towards the corners of the screen.",2,2
en_0138882,"monitor provides clear good image, the resolution and picture are excellent both ...

Both the camera and the monitor were very well made, monitor provides clear good image,the resolution and picture are excellent both day and night.Easy controls on the monitor and menu. It is very helpful for parking, backing up safely and monitoring what's happening from behind.For the price I think the unit is worth to buy.",3,3
en_0963655,"Now I can't do without it.

Product quality and value for money are there. Not as dull as the rest",4,4
en_0150212,"Made well

This Betsy Ross is made very well. I fly it with pride. It's the first United States Flag!! Proud to be an American!!!",4,4
en_0405428,"Two Stars

After burp is terrible.",1,1
en_0873120,"Five Stars

Great price for good product",4,4
en_0629992,"Awesome what else can I say

Awesome what else can I say? These are larger than any other available on Amazon and really fit the bill. They do the job they were intended to do - seal my cup of coffee while transporting it from the kitchen and keep it warm on the cup warmer. I’m disabled, so it’s really nice to have something that acts as a lid to help prevent spills during transport.",4,4
en_0249219,"flashes o and off when sitting at my desk

do not like the lights, instructions poor and go on and off all the time when sitting at my desk.",0,0
en_0721706,"Worked great but no adhesive

The Devil horns were great for my Halloween project. Just beware there is no adhesive you will have to figure out what you want to use. For this I used a clear Elmers glue.",3,3
en_0684490,"Something is different...

Their quality has definitely suffered since the last time I purchased these. They tear when removing the label from the backing, and the printer can no longer print just a single label (after the first label was already used) without it tearing or coming out crooked, as the backing material is too flimsy. I cannot recommend these at all.",1,1
en_0203012,"Smooth writing

Smoothest writing cartridge I have ever used. I would estimate I have used a dozen of these in my 'stubby' Schneider pen, the pens with the fat rubber barrel.",4,4
en_0307305,"4in one all you needed.

4 in one :one floss stick,braces floss stick,braces interdental brush,tongue cleaner.this toothpick has all type what I need,I don’t need to get 4 different items.love it!",4,4
en_0586182,"Reduce, Renew, Recycle

These cords were just what I needed to fix my favorite reclining lounger. I'm so glad I was able to easily renew my chair, and save it from going in the trash.",4,4
en_0464777,"Perfect footbed!

My favorite shoe. The footbed is just perfect.",4,4
en_0968670,"Pathetic

it would be a really cool toy. but two things you need to know first. ONE the mouse takes AAA batteries and the remote takes AA batteries and two expect it to INSTANTLY fall apart because it does not come with ANY screws.... seriously they did not even screw it together. no screws AT ALL",0,0
en_0921215,"Four Stars

Great fit -does the job.",3,3
en_0500947,"Works well

It works great but sometimes it looses connection to the outside weather sensor also when it come to walls the sensor can not be very far alway from the digital sensor because otherwise it will loose connection",2,2
en_0345434,"Good plus.

It is a somewhat entertaining read. I hope the Dan Coast series continues. The location is better in the Keys.",3,3
en_0533272,"Wrong!!

Order the above and did not receive correct item and it cannot be returned or exchanged! Now I’m stuck with something I did not order.",0,0
en_0791724,"It's bad 2 of the 3 are broken

It's bad 2 of the 3 are broken. I wanted to return it, but I desperately needed a new one. So I decided to keep it after all.",0,0
en_0784437,"One Star

Horrible. The glue tubes was empty",0,0
en_0643579,"Stopped working after a few months

Product stopped working after 8 months of use.",1,1
en_0579155,"Beautiful and intricate knitting

Beautiful high quality stockings. They are on the small to medium side. I love the colors and the intricate knitting. They are great for decor or for us for gifts. I plan to personalize mine. Very pleased!",4,4
en_0746814,"Four Stars

I mixed it was coconut oil",3,3
en_0507937,"Loose these bibs. Will be buying again

I like how they are so soft and how they keep my baby dry. She drools a tone.",4,4
en_0894472,"didn't work for long

I liked that this came as a two pack. But I haven't had these very long and one has already stopped working. It shuts off after only being on for a few seconds. I cleaned it thinking maybe that would help. Nothing, very little steam comes out and then it stops. The other one is still working nicely. It's really a let down because I like the size and look of these. There are lots of colors that illuminate and when it works properly lots of mist comes out. Auto shut off is a nice feature too. The light that indicates that the unit is on is very bright, it bothers me a bit at night when trying to sleep. But that's more of a personal preference, some people like a 'night light', I'd prefer total darkness. Won't buy again though because I paid for two and only one works. :(",1,1
en_0151775,"Only issue on occasion is hands free phone call pick ...

Only issue on occasion is hands free phone call pick up sometimes wont connect thru speakers so have to put it on speaker phone. No big deal for it working well in general",3,3
en_0829864,"Very cheap product!

I bought two of these. The first one was missing the base plates and screws. The second one, the screws in the legs are misaligned and therefore do not fit into the base plates squarely.",0,0
en_0889644,"Good tape measure

Good tape measure, use daily at work all day in rugged environment. Has been in use for two weeks and no complaints thus far.",4,4
en_0559715,"Satisfactory

I am learning bass guitar and I have the standard Squier by Fender model guitar. I wasnt expecting much from this stand but its compact and seems sturdy and holds the guitar fine. It stays in one room for now, its perfect if you need a stand to hold the instrument inbetween practice sessions.",4,4
